,joystick,executed
66,"[1.0, 0.0]",[0.07705794959469696]
67,"[1.0, 0.0]",[-0.019992737606285928]
68,"[1.0, -0.055322958742303245]",[-0.493888533017945]
69,"[1.0, -0.7880923494476428]",[-0.7388317664318426]
70,"[1.0, -0.7880923494476428]",[-0.7635369516652172]
71,"[1.0, -0.7880923494476428]",[-0.7761648650714712]
72,"[1.0, -0.7880923494476428]",[-0.7928329142003604]
73,"[1.0, -0.7880923494476428]",[-0.7950108365426802]
74,"[1.0, -0.7880923494476428]",[-0.811323531248698]
75,"[1.0, -0.7880923494476428]",[-0.8029389282663052]
76,"[1.0, -0.7803219871525019]",[-0.49417731826265954]
77,"[1.0, 0.0]",[-0.1290926255216329]
78,"[1.0, 0.0]",[-0.054389394430670215]
79,"[1.0, 0.0]",[-0.08624535742207688]
80,"[1.0, 0.0]",[-0.0646116071871753]
81,"[1.0, 0.0]",[-0.05768968753706021]
82,"[1.0, 0.0]",[-0.05886216187813113]
83,"[1.0, 0.0]",[-0.07411868188054191]
84,"[1.0, -0.3697640685074587]",[-0.4433454971742441]
85,"[1.0, -0.7880923494476428]",[-0.7474752260975015]
86,"[1.0, -0.7880923494476428]",[-0.7654592809263955]
87,"[1.0, -0.7880923494476428]",[-0.7822261065224472]
88,"[1.0, -0.7880923494476428]",[-0.8031296493554991]
89,"[1.0, -0.7880923494476428]",[-0.8152459738592129]
90,"[1.0, -0.7880923494476428]",[-0.792385827489957]
91,"[1.0, -0.7880923494476428]",[-0.7990970999295925]
92,"[1.0, -0.7880923494476428]",[-0.8143964772578253]
93,"[1.0, -0.7880923494476428]",[-0.8152998677704885]
94,"[1.0, -0.7880923494476428]",[-0.8140173167783212]
95,"[1.0, -0.7880923494476428]",[-0.7890992670005199]
96,"[1.0, -0.7880923494476428]",[-0.7931101888343958]
97,"[1.0, -0.7880923494476428]",[-0.7923801077298285]
98,"[1.0, -0.7880923494476428]",[-0.7966475773800834]
99,"[1.0, -0.7880923494476428]",[-0.8282167637490488]
100,"[1.0, -0.7880923494476428]",[-0.8114048746769411]
101,"[1.0, -0.7880923494476428]",[-0.7972429442854658]
102,"[1.0, -0.7880923494476428]",[-0.8115748815697235]
103,"[1.0, -0.7880923494476428]",[-0.7788885163567763]
104,"[1.0, -0.4399679219862492]",[-0.5125890078431733]
105,"[1.0, 0.3083365706386779]",[0.09289727710835607]
106,"[1.0, 0.7880923494476428]",[0.6050881185265354]
107,"[1.0, 0.7880923494476428]",[0.7809717532575725]
108,"[1.0, 0.7880923494476428]",[0.8539817763319043]
109,"[1.0, 0.7880923494476428]",[0.8666092304041092]
110,"[1.0, 0.7880923494476428]",[0.8467638086753333]
111,"[1.0, 0.7880923494476428]",[0.8725420639909041]
112,"[1.0, 0.7880923494476428]",[0.8767592083434279]
113,"[1.0, 0.7880923494476428]",[0.8915632183029667]
114,"[1.0, 0.7880923494476428]",[0.9057933122433736]
115,"[1.0, 0.7880923494476428]",[0.8726539307202361]
116,"[1.0, 0.7880923494476428]",[0.8851731011005387]
117,"[1.0, 0.7880923494476428]",[0.8790100261541738]
118,"[1.0, 0.7880923494476428]",[0.8631345404518795]
119,"[1.0, 0.7880923494476428]",[0.9023200965425475]
120,"[1.0, 0.7880923494476428]",[0.8957100208822144]
121,"[1.0, 0.7880923494476428]",[0.8535611952337844]
122,"[1.0, 0.7880923494476428]",[0.9068211972942077]
123,"[1.0, 0.7880923494476428]",[0.8893408285594627]
124,"[1.0, 0.7880923494476428]",[0.8415084702668826]
125,"[1.0, 0.7880923494476428]",[0.8943283897917491]
126,"[1.0, 0.7880923494476428]",[0.85481310255368]
127,"[1.0, 0.7880923494476428]",[0.8859145519241194]
128,"[1.0, 0.7880923494476428]",[0.8882810849485574]
129,"[1.0, 0.7880923494476428]",[0.8913403385918905]
130,"[1.0, 0.7880923494476428]",[0.8888131651389757]
131,"[1.0, 0.7880923494476428]",[0.8782343693802588]
132,"[1.0, 0.7880923494476428]",[0.8532442567547839]
133,"[1.0, 0.7880923494476428]",[0.86929949819138]
134,"[1.0, 0.7880923494476428]",[0.87007514101451]
135,"[1.0, 0.7880923494476428]",[0.8718737904497089]
136,"[1.0, 0.7880923494476428]",[0.8814238800881475]
137,"[1.0, 0.7880923494476428]",[0.9135286128766205]
138,"[1.0, 0.7880923494476428]",[0.8846933030152229]
139,"[1.0, 0.7880923494476428]",[0.8793289741157625]
140,"[1.0, 0.7880923494476428]",[0.8974209967820879]
141,"[1.0, 0.7880923494476428]",[0.8991053882296801]
142,"[1.0, 0.7880923494476428]",[0.8673786808509036]
143,"[1.0, 0.7880923494476428]",[0.8781713203508508]
144,"[1.0, 0.7880923494476428]",[0.889822583941792]
145,"[1.0, 0.7880923494476428]",[0.8842188651629052]
146,"[1.0, 0.7880923494476428]",[0.9018881215501365]
147,"[1.0, 0.7880923494476428]",[0.9114557476399384]
148,"[1.0, 0.7880923494476428]",[0.8862229058416806]
149,"[1.0, 0.7880923494476428]",[0.9085512350057924]
150,"[1.0, 0.7880923494476428]",[0.900946377606902]
151,"[1.0, 0.7880923494476428]",[0.8850034349277318]
152,"[1.0, 0.42117549638716834]",[0.5369474932619224]
153,"[1.0, 0.0]",[0.16354663380207066]
154,"[1.0, -0.4007808572538572]",[-0.3210456881240624]
155,"[1.0, -0.7880923494476428]",[-0.689958130792841]
156,"[1.0, -0.7880923494476428]",[-0.7783841686786339]
157,"[1.0, -0.7880923494476428]",[-0.7825721596069901]
158,"[1.0, -0.7880923494476428]",[-0.7819055165384129]
159,"[1.0, -0.7880923494476428]",[-0.8020230317821735]
160,"[1.0, -0.7880923494476428]",[-0.8112042205305292]
161,"[1.0, -0.7880923494476428]",[-0.8317044693591905]
162,"[1.0, -0.7880923494476428]",[-0.8235372614218461]
163,"[1.0, -0.7880923494476428]",[-0.8012342718826246]
164,"[1.0, -0.7880923494476428]",[-0.7888966726312979]
165,"[1.0, -0.7880923494476428]",[-0.799812989481614]
166,"[1.0, -0.7880923494476428]",[-0.7936796335900297]
167,"[1.0, -0.7880923494476428]",[-0.8271497999996195]
168,"[1.0, -0.7880923494476428]",[-0.8307457927124657]
169,"[1.0, -0.7880923494476428]",[-0.8020776021516631]
170,"[1.0, -0.7880923494476428]",[-0.8074141340343102]
171,"[1.0, -0.7880923494476428]",[-0.8000796299227897]
172,"[1.0, -0.7880923494476428]",[-0.8069134450616829]
173,"[1.0, -0.7880923494476428]",[-0.8118805363945201]
174,"[1.0, -0.7880923494476428]",[-0.7879329033512871]
175,"[1.0, -0.7880923494476428]",[-0.8023219318170203]
176,"[1.0, -0.7880923494476428]",[-0.8080706164043988]
177,"[1.0, -0.7880923494476428]",[-0.7753306357426085]
178,"[1.0, -0.7880923494476428]",[-0.8012189347492753]
179,"[1.0, -0.7880923494476428]",[-0.8047599648271869]
180,"[1.0, -0.7880923494476428]",[-0.7855868873577174]
181,"[1.0, -0.7880923494476428]",[-0.8152901970213102]
182,"[1.0, -0.7880923494476428]",[-0.8288458879993605]
183,"[1.0, -0.7880923494476428]",[-0.7794426809603948]
184,"[1.0, -0.7880923494476428]",[-0.8047374347783045]
185,"[1.0, -0.7880923494476428]",[-0.8026149693474491]
186,"[1.0, -0.7880923494476428]",[-0.7936309677962518]
187,"[1.0, -0.7880923494476428]",[-0.8137469115766063]
188,"[1.0, -0.7880923494476428]",[-0.8057349148634078]
189,"[1.0, -0.7880923494476428]",[-0.8057118636000931]
190,"[1.0, -0.7880923494476428]",[-0.7980243805997271]
191,"[1.0, -0.7880923494476428]",[-0.7926254354282807]
192,"[1.0, -0.7880923494476428]",[-0.7890670313534203]
193,"[1.0, -0.7880923494476428]",[-0.7924776909028024]
194,"[1.0, -0.7880923494476428]",[-0.7950512660247745]
195,"[1.0, -0.7880923494476428]",[-0.8212289915879043]
196,"[1.0, -0.7880923494476428]",[-0.7909684298366201]
197,"[1.0, -0.7880923494476428]",[-0.7980597875308199]
198,"[1.0, -0.7880324249784795]",[-0.7406594213839746]
199,"[1.0, -0.6866672098070176]",[-0.2512765476724872]
200,"[1.0, 0.7791489147558615]",[0.28157991622272105]
201,"[1.0, 0.7880923494476428]",[0.6847028148644678]
202,"[1.0, 0.7880923494476428]",[0.8158754147470157]
203,"[1.0, 0.7880923494476428]",[0.8292899776345768]
204,"[1.0, 0.7880923494476428]",[0.8694621657612122]
205,"[1.0, 0.7880923494476428]",[0.8760986581171055]
206,"[1.0, 0.7880923494476428]",[0.8952660935151832]
207,"[1.0, 0.7880923494476428]",[0.8914391271200448]
208,"[1.0, 0.7880923494476428]",[0.8834131561849723]
209,"[1.0, 0.7880923494476428]",[0.8883217997767506]
210,"[1.0, 0.7880923494476428]",[0.878692079686226]
211,"[1.0, 0.7880923494476428]",[0.8848823270961683]
212,"[1.0, 0.7880923494476428]",[0.910458245061138]
213,"[1.0, 0.7880923494476428]",[0.9185441806343728]
214,"[1.0, 0.7880923494476428]",[0.8340897274786606]
215,"[1.0, 0.1207040799648671]",[0.4258750519890257]
216,"[1.0, -0.7880923494476428]",[-0.15975773256012427]
217,"[1.0, -0.7880923494476428]",[-0.5900967898689865]
218,"[1.0, -0.7880923494476428]",[-0.7452777963841475]
219,"[1.0, -0.7880923494476428]",[-0.7568107198042183]
220,"[1.0, -0.7880923494476428]",[-0.766843317162967]
221,"[1.0, -0.7880923494476428]",[-0.7980925660421645]
222,"[1.0, -0.7880923494476428]",[-0.8042769647244307]
223,"[1.0, -0.7880923494476428]",[-0.802204368755352]
224,"[1.0, -0.7880923494476428]",[-0.7950610450368307]
225,"[1.0, -0.7880923494476428]",[-0.7973180010396159]
226,"[1.0, -0.7880923494476428]",[-0.7792793255111528]
227,"[1.0, -0.7880923494476428]",[-0.804316637655303]
228,"[1.0, -0.7880923494476428]",[-0.8038812431618132]
229,"[1.0, -0.7880923494476428]",[-0.790481193829309]
230,"[1.0, -0.7880923494476428]",[-0.7934204885514522]
231,"[1.0, -0.7880923494476428]",[-0.8166035793064439]
232,"[1.0, -0.7880923494476428]",[-0.797252317115335]
233,"[1.0, -0.7880923494476428]",[-0.791387272686785]
234,"[1.0, -0.7880923494476428]",[-0.7905972274170515]
235,"[1.0, -0.7880923494476428]",[-0.7770593532092622]
236,"[1.0, -0.7880923494476428]",[-0.7984994463661712]
237,"[1.0, -0.7880923494476428]",[-0.8078923651463503]
238,"[1.0, -0.7880923494476428]",[-0.7992617129212397]
239,"[1.0, -0.7880923494476428]",[-0.7912579316113859]
240,"[1.0, -0.7880923494476428]",[-0.775970965363259]
241,"[1.0, -0.7880923494476428]",[-0.7998927005915313]
242,"[1.0, -0.7880923494476428]",[-0.7991370310788193]
243,"[1.0, -0.7880923494476428]",[-0.805558860441792]
244,"[1.0, -0.7880923494476428]",[-0.8278793240818609]
245,"[1.0, -0.7880923494476428]",[-0.7937672857858465]
246,"[1.0, -0.7880923494476428]",[-0.7751502376066138]
247,"[1.0, -0.7880923494476428]",[-0.8141276385781342]
248,"[1.0, -0.7880923494476428]",[-0.793608996486027]
249,"[1.0, -0.7880923494476428]",[-0.7949204069648327]
250,"[1.0, -0.7880923494476428]",[-0.806855533341609]
251,"[1.0, -0.7880923494476428]",[-0.8042356106145935]
252,"[1.0, -0.7880923494476428]",[-0.7935612013068535]
253,"[1.0, -0.7880923494476428]",[-0.8070954736658501]
254,"[1.0, -0.7880923494476428]",[-0.7788655022027972]
255,"[1.0, -0.7880923494476428]",[-0.7839269278589293]
256,"[1.0, -0.7880923494476428]",[-0.7958544268813363]
257,"[1.0, -0.7880923494476428]",[-0.7944127859078082]
258,"[1.0, -0.7880923494476428]",[-0.8102997180806932]
259,"[1.0, -0.7880923494476428]",[-0.8053873565831803]
260,"[1.0, -0.7880923494476428]",[-0.8050386312098612]
261,"[1.0, -0.7880923494476428]",[-0.7920350804161899]
262,"[1.0, -0.7880923494476428]",[-0.7884454618884043]
263,"[1.0, -0.7880923494476428]",[-0.7972466954574964]
264,"[1.0, -0.7880923494476428]",[-0.8061545274803397]
265,"[1.0, -0.7880923494476428]",[-0.8129457733764301]
266,"[1.0, -0.7880923494476428]",[-0.7965083598857975]
267,"[1.0, -0.7880923494476428]",[-0.7932263627747925]
268,"[1.0, -0.7880923494476428]",[-0.7957924436958596]
269,"[1.0, -0.7880923494476428]",[-0.7788884569401784]
270,"[1.0, -0.7880923494476428]",[-0.7935271882142386]
271,"[1.0, -0.7880923494476428]",[-0.8252285054759669]
272,"[1.0, -0.7880923494476428]",[-0.8049187624203419]
273,"[1.0, -0.7880923494476428]",[-0.8151087498661893]
274,"[1.0, -0.7880923494476428]",[-0.8005789188288512]
275,"[1.0, -0.7880923494476428]",[-0.7889145332800525]
276,"[1.0, -0.7880923494476428]",[-0.799063188721848]
277,"[1.0, -0.7880923494476428]",[-0.8123811235385431]
278,"[1.0, -0.7880923494476428]",[-0.7921302087842342]
279,"[1.0, -0.7880923494476428]",[-0.8024165336136799]
280,"[1.0, -0.7880923494476428]",[-0.7904644400620332]
281,"[1.0, -0.7880923494476428]",[-0.7967468114570686]
282,"[1.0, -0.7880923494476428]",[-0.7965607536567647]
283,"[1.0, -0.7880923494476428]",[-0.8029127364068489]
284,"[1.0, -0.7880923494476428]",[-0.7965433916390835]
285,"[1.0, -0.7880923494476428]",[-0.8063298200181278]
286,"[1.0, -0.7880923494476428]",[-0.791602812284681]
287,"[1.0, -0.7880923494476428]",[-0.8003779546472912]
288,"[1.0, -0.7880923494476428]",[-0.7853701410479103]
289,"[1.0, -0.7880923494476428]",[-0.777614782488276]
290,"[1.0, -0.7880923494476428]",[-0.7868934793107615]
291,"[1.0, -0.7880923494476428]",[-0.8104970630887635]
292,"[1.0, -0.7880923494476428]",[-0.7850566107623002]
293,"[1.0, -0.7880923494476428]",[-0.7986557213358564]
294,"[1.0, -0.7880923494476428]",[-0.809699586856365]
295,"[1.0, -0.7880923494476428]",[-0.7736499620528088]
296,"[1.0, -0.7880923494476428]",[-0.7745301074117349]
297,"[1.0, -0.7880923494476428]",[-0.8033249024404912]
298,"[1.0, -0.7880923494476428]",[-0.7974745469742843]
299,"[1.0, -0.7880923494476428]",[-0.8088450615842657]
300,"[1.0, -0.7880923494476428]",[-0.7990244883007074]
301,"[1.0, -0.7880923494476428]",[-0.8117465831892273]
302,"[1.0, -0.7880923494476428]",[-0.7903426772518997]
303,"[1.0, -0.7880923494476428]",[-0.7894850360592149]
304,"[1.0, -0.7880923494476428]",[-0.8179485113720179]
305,"[1.0, -0.7880923494476428]",[-0.7948974378973263]
306,"[1.0, -0.7880923494476428]",[-0.7829427307265108]
307,"[1.0, -0.7880923494476428]",[-0.813721933773263]
308,"[1.0, -0.7880923494476428]",[-0.7935877093775953]
309,"[1.0, -0.7880923494476428]",[-0.7973044205967953]
310,"[1.0, -0.7880923494476428]",[-0.805073890153734]
311,"[1.0, -0.7880923494476428]",[-0.7811959985891728]
312,"[1.0, -0.7880923494476428]",[-0.7647038220079835]
313,"[1.0, -0.7880923494476428]",[-0.8004067027438387]
314,"[1.0, -0.7880923494476428]",[-0.7988620736688428]
315,"[1.0, -0.7880923494476428]",[-0.7937785420663638]
316,"[1.0, -0.7880923494476428]",[-0.7936569819368396]
317,"[1.0, -0.7880923494476428]",[-0.7897848109154378]
318,"[1.0, -0.7880923494476428]",[-0.7835816867725652]
319,"[1.0, -0.7880923494476428]",[-0.7882963985553355]
320,"[1.0, -0.7880923494476428]",[-0.760248556179249]
321,"[1.0, 0.19979911481595158]",[-0.35903866549107144]
322,"[1.0, 0.7880923494476428]",[0.1881905524543552]
323,"[1.0, 0.7880923494476428]",[0.664903244153682]
324,"[1.0, 0.7880923494476428]",[0.8311810028337575]
325,"[1.0, 0.7880923494476428]",[0.8252668836688077]
326,"[1.0, 0.7880923494476428]",[0.9000925335007786]
327,"[1.0, 0.7880923494476428]",[0.8842662256477357]
328,"[1.0, 0.7880923494476428]",[0.8579868446443468]
329,"[1.0, 0.7880923494476428]",[0.9037925592788276]
330,"[1.0, 0.7880923494476428]",[0.87004586209025]
331,"[1.0, 0.7880923494476428]",[0.8881932138969866]
332,"[1.0, 0.7880923494476428]",[0.9144539183319471]
333,"[1.0, 0.7880923494476428]",[0.8899732103776937]
334,"[1.0, 0.7880923494476428]",[0.9207291862416562]
335,"[1.0, 0.7880923494476428]",[0.8927539040182615]
336,"[1.0, 0.7880923494476428]",[0.9128522181953401]
337,"[1.0, 0.7880923494476428]",[0.9000307286649095]
338,"[1.0, 0.7880923494476428]",[0.8916049976806695]
339,"[1.0, 0.7880923494476428]",[0.9035229747932229]
340,"[1.0, 0.7880923494476428]",[0.8951654909415514]
341,"[1.0, 0.7880923494476428]",[0.8951642901025276]
342,"[1.0, 0.7880923494476428]",[0.9047833531613682]
343,"[1.0, 0.7880923494476428]",[0.9156770713769569]
344,"[1.0, 0.7880923494476428]",[0.8832453732994471]
345,"[1.0, 0.7880923494476428]",[0.8903585885436083]
346,"[1.0, 0.7880923494476428]",[0.9103696872441558]
347,"[1.0, 0.7880923494476428]",[0.8946412089831758]
348,"[1.0, 0.7880923494476428]",[0.9060196503227625]
349,"[1.0, 0.7880923494476428]",[0.9126779505832341]
350,"[1.0, 0.7880923494476428]",[0.8787731025629337]
351,"[1.0, 0.7880923494476428]",[0.8980617738082921]
352,"[1.0, 0.7880923494476428]",[0.9022777954077666]
353,"[1.0, 0.7880923494476428]",[0.8773600506769277]
354,"[1.0, 0.7880923494476428]",[0.9139829830006457]
355,"[1.0, 0.7880923494476428]",[0.9029816123893191]
356,"[1.0, 0.7880923494476428]",[0.925667466881761]
357,"[1.0, 0.7880923494476428]",[0.8858944365372193]
358,"[1.0, 0.7880923494476428]",[0.8936709110892729]
359,"[1.0, 0.7880923494476428]",[0.8975166566672631]
360,"[1.0, 0.7880923494476428]",[0.888107155172632]
361,"[1.0, 0.7880923494476428]",[0.8955212286119275]
362,"[1.0, 0.7880923494476428]",[0.9044040803747224]
363,"[1.0, 0.7880923494476428]",[0.920827593654655]
364,"[1.0, 0.7880923494476428]",[0.8953032749144152]
365,"[1.0, 0.7880923494476428]",[0.8686559611385505]
366,"[1.0, 0.7880923494476428]",[0.8538510967531988]
367,"[1.0, 0.7880923494476428]",[0.8650187492107926]
368,"[1.0, 0.7880923494476428]",[0.8725765339841531]
369,"[1.0, 0.7880923494476428]",[0.8866729173475811]
370,"[1.0, 0.7880923494476428]",[0.8934031958205434]
371,"[1.0, 0.7880923494476428]",[0.8961616717586384]
372,"[1.0, 0.7880923494476428]",[0.8502766746500687]
373,"[1.0, 0.7880923494476428]",[0.41060938209591946]
374,"[1.0, -0.2857335824396217]",[0.12890010666777546]
375,"[1.0, 0.0]",[0.09902188046669215]
376,"[1.0, -0.3367537218130707]",[-0.40276163581694957]
377,"[1.0, -0.7880923494476428]",[-0.7261774180928476]
378,"[1.0, -0.7880923494476428]",[-0.7466729248315879]
379,"[1.0, -0.7880923494476428]",[-0.7815043663072976]
380,"[1.0, -0.7880923494476428]",[-0.7816821748204954]
381,"[1.0, -0.7880923494476428]",[-0.7781945147482947]
382,"[1.0, -0.7880923494476428]",[-0.8004611134979642]
383,"[1.0, -0.7880923494476428]",[-0.8068338177247623]
384,"[1.0, -0.7880923494476428]",[-0.8320734619205554]
385,"[1.0, -0.7880923494476428]",[-0.8123087621551377]
386,"[1.0, -0.7880923494476428]",[-0.8186468866252927]
387,"[1.0, -0.7880923494476428]",[-0.8075910712069756]
388,"[1.0, -0.7880923494476428]",[-0.7927745359301562]
389,"[1.0, -0.7880923494476428]",[-0.8076233459804468]
390,"[1.0, -0.7880923494476428]",[-0.8053680218890862]
391,"[1.0, -0.7880923494476428]",[-0.8043960766660567]
392,"[1.0, -0.7880923494476428]",[-0.8194149716908472]
393,"[1.0, -0.7880923494476428]",[-0.8000935496361549]
394,"[1.0, -0.7880923494476428]",[-0.7997589866895759]
395,"[1.0, -0.7880923494476428]",[-0.8029673151195377]
396,"[1.0, -0.7880923494476428]",[-0.7979791992725318]
397,"[1.0, -0.7880923494476428]",[-0.821539656215231]
398,"[1.0, -0.7880923494476428]",[-0.7967132021607622]
399,"[1.0, -0.7880923494476428]",[-0.816502992377875]
400,"[1.0, -0.7880923494476428]",[-0.8077294060874628]
401,"[1.0, -0.7880923494476428]",[-0.7861474867354903]
402,"[1.0, -0.7880923494476428]",[-0.7820123413459]
403,"[1.0, -0.7880923494476428]",[-0.811788546682778]
404,"[1.0, -0.7880923494476428]",[-0.7901740222963929]
405,"[1.0, -0.7880923494476428]",[-0.8266399990690098]
406,"[1.0, -0.7880923494476428]",[-0.8205508953039543]
407,"[1.0, -0.7880923494476428]",[-0.7786184224477269]
408,"[1.0, -0.7880923494476428]",[-0.8121506115343428]
409,"[1.0, -0.7880923494476428]",[-0.7944577028433026]
410,"[1.0, -0.7880923494476428]",[-0.753953283442933]
411,"[1.0, -0.7880923494476428]",[-0.7977604685921107]
412,"[1.0, -0.7880923494476428]",[-0.8077474012696371]
413,"[1.0, -0.7880923494476428]",[-0.7973184507835852]
414,"[1.0, -0.7880923494476428]",[-0.8162711889528053]
415,"[1.0, -0.7880923494476428]",[-0.7977598820881882]
416,"[1.0, -0.7880923494476428]",[-0.7628074253675529]
417,"[1.0, -0.7880923494476428]",[-0.7936367071203491]
418,"[1.0, -0.7880923494476428]",[-0.8072903753446847]
419,"[1.0, -0.7880923494476428]",[-0.8167926625399777]
420,"[1.0, -0.7880923494476428]",[-0.8040058184043926]
421,"[1.0, -0.7880923494476428]",[-0.8043120133842792]
422,"[1.0, -0.7880923494476428]",[-0.8081317056528546]
423,"[1.0, -0.7880923494476428]",[-0.799760675848632]
424,"[1.0, -0.7880923494476428]",[-0.8024562045446815]
425,"[1.0, -0.7880923494476428]",[-0.8126916521943243]
426,"[1.0, -0.7880923494476428]",[-0.7951576655165637]
427,"[1.0, -0.7880923494476428]",[-0.8114834087099226]
428,"[1.0, -0.7880923494476428]",[-0.8141325966037989]
429,"[1.0, -0.7880923494476428]",[-0.8136643065343252]
430,"[1.0, -0.7880923494476428]",[-0.8079466335662109]
431,"[1.0, -0.7880923494476428]",[-0.7955631429196127]
432,"[1.0, -0.7880923494476428]",[-0.7827492241274123]
433,"[1.0, -0.7880923494476428]",[-0.3880278570593496]
434,"[1.0, -0.11720632903755823]",[-0.11212720059450468]
435,"[1.0, 0.0]",[-0.05945034876800028]
436,"[1.0, 0.0]",[0.42213080858694463]
437,"[1.0, 0.7880923494476428]",[0.7986911821496945]
438,"[1.0, 0.7880923494476428]",[0.8440792989886677]
439,"[1.0, 0.7880923494476428]",[0.8568858256969191]
440,"[1.0, 0.7880923494476428]",[0.8849386980957601]
441,"[1.0, 0.7880923494476428]",[0.8605895476924091]
442,"[1.0, 0.7880923494476428]",[0.913228499167178]
443,"[1.0, 0.7880923494476428]",[0.8890861452372711]
444,"[1.0, 0.7880923494476428]",[0.9321856449677025]
445,"[1.0, 0.7880923494476428]",[0.9114549316304039]
446,"[1.0, 0.7880923494476428]",[0.8964728470101473]
447,"[1.0, 0.7880923494476428]",[0.8747844791450664]
448,"[1.0, 0.7880923494476428]",[0.8927653894250573]
449,"[1.0, 0.7880923494476428]",[0.9022248879956395]
450,"[1.0, 0.7880923494476428]",[0.8551074112970172]
451,"[1.0, 0.7880923494476428]",[0.9092362323686897]
452,"[1.0, 0.7880923494476428]",[0.8735566817226119]
453,"[1.0, 0.7880923494476428]",[0.9032364569633856]
454,"[1.0, 0.7880923494476428]",[0.926770658182932]
455,"[1.0, 0.7880923494476428]",[0.8799602356800083]
456,"[1.0, 0.7880923494476428]",[0.8786747248862402]
457,"[1.0, 0.7880923494476428]",[0.9141886107259711]
458,"[1.0, 0.7880923494476428]",[0.8743686325137318]
459,"[1.0, 0.7880923494476428]",[0.9168747284116121]
460,"[1.0, 0.7880923494476428]",[0.9165372766321583]
461,"[1.0, 0.7880923494476428]",[0.8707741054361287]
462,"[1.0, 0.7880923494476428]",[0.9072677096427192]
463,"[1.0, 0.7880923494476428]",[0.872052247309001]
464,"[1.0, 0.7880923494476428]",[0.8962703708941885]
465,"[1.0, 0.7880923494476428]",[0.908001215739245]
466,"[1.0, 0.7880923494476428]",[0.8936207762895233]
467,"[1.0, 0.7880923494476428]",[0.9048765657383941]
468,"[1.0, 0.7880923494476428]",[0.9143156506372334]
